ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Is_Years_in_current_job,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
1397,Home Mortgage,-0.5223497046909703,10+ years,-0.11095342154390785,0.5393999530413827,0.7109847570384973,0.15071868202163355,-0.3409788778582933,1.6741600910594883,0.0,debt consolidation,Long Term,1.996840566675277,0.6846967188974773,42471.0,-0.5881877935137987,0,1,1.1640135221007732,1,other,0,1,0,0
1398,Home Mortgage,0.18222695709200296,9 years,-0.11095342154390785,-0.4065285318619598,-0.09705959396087466,0.45957728921086183,-0.3409788778582933,-0.6168289026648559,0.0,business loan,Long Term,0.21367641553344888,1.1994311056511295,15770.0,1.9004077521296823,0,1,0.9030239431544116,1,business loan,1,0,0,0
1399,Rent,-0.4574161504664644,9 years,-0.11095342154390785,-0.879492774313631,-0.14756236589833552,0.6837509098261806,-0.3409788778582933,-0.6162134143271739,0.0,take a trip,Short Term,-1.1025572557652263,-0.45782014435795254,9186.0,1.9165098912883123,0,0,0.9030239431544116,0,other,0,1,0,0
1400,Home Mortgage,-1.027920605484291,3 years,-0.11095342154390785,-0.17004641063612416,-0.8040984010853249,0.44616247527160136,-0.3409788778582933,-0.617045097979087,0.0,debt consolidation,Short Term,-1.313871082551187,0.6174302933558068,17064.0,-0.4330464426023846,0,0,-0.6629135305237588,1,other,0,1,0,0
1401,Home Mortgage,0.29375884099538635,10+ years,-0.11095342154390785,-0.4065285318619598,0.1722885230389162,-0.35014342325558756,-0.3409788778582933,-0.6176218682359594,0.0,debt consolidation,Short Term,0.8874291001814028,-0.024412890826085745,15694.0,-0.50576895084211,1,0,1.1640135221007732,1,other,0,1,0,0
1402,Rent,-0.678154332785566,Unknown,-0.11095342154390785,0.06643571058971146,-0.7367613718353775,0.47241990729489314,-0.3409788778582933,1.7281529455147575,0.0,debt consolidation,Short Term,-1.082010508344662,-0.37919266701074905,22749.0,-0.5639469574338902,0,0,-1.7068718463092056,0,other,0,1,0,0
1403,Rent,1.3795689868248566,10+ years,-0.11095342154390785,0.06643571058971146,0.8456588155383927,2.1779450197811503,-0.3409788778582933,-0.6205608878794138,0.0,debt consolidation,Short Term,1.9978566146246457,0.37401132199765474,29024.0,-0.39910927209051283,0,0,1.1640135221007732,0,other,0,1,0,0
1404,Rent,-1.7713892140241132,< 1 year,-0.11095342154390785,-1.588939137991138,-0.820932658397812,-1.4184330849683504,-0.3409788778582933,1.720268354845526,0.0,other,Short Term,-1.355666089374595,-1.3058495459610524,1243.0,-0.4088056065224762,0,0,-1.445882267362844,0,other,0,1,0,0
1405,Rent,0.32586890804804314,2 years,-0.11095342154390785,-0.879492774313631,-1.410131664334854,-1.0763871181758333,-0.3409788778582933,-0.6154207833374711,0.0,other,Short Term,-0.2657853223519164,-1.0788534811732748,7671.0,-0.4378946098183663,0,0,-0.9239031094701204,0,other,0,1,0,0
1406,Home Mortgage,-0.10158918362194926,3 years,-0.11095342154390785,1.2488463167188895,-1.0397780034601418,-0.1056886384382589,-0.3409788778582933,1.857730302165071,0.0,debt consolidation,Long Term,1.3527790609922046,0.5290165634632432,25138.0,-0.5590987902179085,0,1,-0.6629135305237588,1,other,0,1,0,0
1407,Own Home,-1.4410650319842078,3 years,-0.11095342154390785,-1.3524570167653023,-1.1576178046475503,-1.2687720801673124,-0.3409788778582933,-0.6309198081340504,0.0,other,Short Term,-1.066656894887537,-1.0895396190101623,4355.0,-0.5736432918658536,0,0,-0.6629135305237588,0,other,0,1,0,0
1408,Rent,-0.21973432902308332,< 1 year,-0.11095342154390785,-0.17004641063612416,0.05444872185150733,-0.35071561911081667,1.6647792271904904,-0.6052464440316313,1.0,debt consolidation,Short Term,-0.1936459179467484,-0.6126004145006592,19502.0,-0.442742777034348,0,0,-1.445882267362844,0,other,0,1,0,0
1409,Own Home,0.1947496115970275,1 year,-0.11095342154390785,0.30291783181554705,1.0645041606007222,-0.5834721775545723,-0.3409788778582933,1.700135337352187,0.0,debt consolidation,Short Term,-0.7832924112303045,-0.4327358418566272,14580.0,-0.5251616197060368,0,0,-1.1848926884164823,0,other,0,1,0,0
1410,Rent,-0.30513360970847864,1 year,-0.11095342154390785,-1.3524570167653023,-1.6794797813346447,-0.5514927869789893,-0.3409788778582933,-0.6150801121180139,0.0,debt consolidation,Short Term,-0.46368888404559316,0.11911881317252884,11599.0,1.9369213757769688,1,0,-1.1848926884164823,0,other,0,1,0,0
1411,Own Home,-0.6314244259067889,10+ years,-0.11095342154390785,2.904221165299739,1.2496809910380784,2.9007555395700213,-0.3409788778582933,-0.6203756050773697,0.0,debt consolidation,Short Term,-1.3139096945587834,0.2301421610147174,17544.0,-0.4572872786822931,0,0,1.1640135221007732,0,other,0,1,0,0
1412,Home Mortgage,1.1877505648130382,10+ years,-0.11095342154390785,0.5393999530413827,-0.046556822023413796,0.16902894938896532,-0.3409788778582933,-0.6175029245190797,0.0,debt consolidation,Short Term,0.008096047111209627,0.373673865013332,44249.0,-0.4378946098183663,0,0,1.1640135221007732,1,other,0,1,0,0
1413,Rent,-1.0484014754473066,3 years,-0.11095342154390785,0.06643571058971146,-1.241789091209985,-0.6836700295369156,-0.3409788778582933,1.8325664699537798,0.0,debt consolidation,Short Term,-0.20933821405366287,-0.8586065560719524,5113.0,2.1800698538479217,1,0,-0.6629135305237588,0,other,0,1,0,0
1414,Home Mortgage,0.6021851105255615,6 years,-0.11095342154390785,-0.4065285318619598,-0.06339107933590095,1.707727181417311,-0.3409788778582933,-0.6168368200408096,0.0,debt consolidation,Short Term,0.7995973996693203,2.482892502692033,19312.0,1.8350449954793795,0,0,0.12005520631532639,1,other,0,1,0,0
1415,Own Home,0.3616274231583344,4 years,-0.11095342154390785,0.30291783181554705,-1.2754576058349587,0.21423242195206563,-0.3409788778582933,1.7957195473099998,0.0,debt consolidation,Long Term,0.2023869938737982,-0.4652441980130533,23039.0,2.128139517298483,0,1,-0.4019239515773971,0,other,0,1,0,0
1416,Own Home,0.8521065981243612,5 years,-0.11095342154390785,-0.17004641063612416,-0.2317336524607701,1.0144801141486106,-0.3409788778582933,-0.5983359479262645,0.0,debt consolidation,Long Term,2.6280321316663477,1.9785067967909453,33174.0,-0.6996956394813776,1,1,-0.14093437263103534,0,other,0,1,0,0
1417,Home Mortgage,-0.5223497046909703,3 years,-0.11095342154390785,1.7218105591705608,0.15545426572642906,1.6745398218140222,-0.3409788778582933,-0.6266964576352414,0.0,debt consolidation,Short Term,-0.11563601427856206,2.6507211095618866,0.0,-0.4330464426023846,0,0,-0.6629135305237588,1,other,0,1,0,0
1418,Home Mortgage,-0.5814796851395457,5 years,-0.11095342154390785,1.012364195493054,-0.6862585998979166,0.7591536080819288,-0.3409788778582933,-0.6179753473849274,0.0,debt consolidation,Long Term,0.6255145176775064,1.4373382795986764,20604.0,0.04928159702783088,1,1,-0.14093437263103534,1,other,0,1,0,0
1419,Own Home,-0.1345795028107337,5 years,-0.11095342154390785,2.194774801622232,0.5931449558510891,0.4312853830356443,-0.3409788778582933,-0.6215587244519756,0.0,debt consolidation,Long Term,-0.07702619220255666,0.6053943275816283,29824.0,-0.7142401411293227,0,1,-0.14093437263103534,0,other,0,1,0,0
1420,Home Mortgage,-0.1657327740632517,< 1 year,-0.11095342154390785,-0.4065285318619598,-1.1239492900225763,-0.20130892357876926,-0.3409788778582933,-0.6151907729337157,0.0,home improvements,Short Term,0.8386587986117117,0.09178479744238516,7280.0,-0.4572872786822931,0,0,-1.445882267362844,1,other,0,1,0,0
1421,Home Mortgage,0.08450131479909986,10+ years,-0.11095342154390785,0.5393999530413827,-0.6357558279604558,1.8925464426563159,-0.3409788778582933,-0.616765131742151,0.0,debt consolidation,Long Term,1.0937997281198175,1.7345253971255887,15961.0,2.0630366381443044,1,1,1.1640135221007732,1,other,0,1,0,0
1422,Rent,-0.8837914048231748,3 years,-0.11095342154390785,-0.17004641063612416,-1.5111372082097754,0.2043143604614276,-0.3409788778582933,-0.6149432732666789,0.0,debt consolidation,Short Term,2.3757135575731545,-0.07413155318297261,6090.0,2.120366598791477,1,0,-0.6629135305237588,0,other,0,1,0,0
1423,Home Mortgage,0.609769357865216,10+ years,-0.11095342154390785,-0.879492774313631,-0.012888307398440086,-0.1559147190639259,-0.3409788778582933,-0.6060027385633906,0.0,debt consolidation,Long Term,2.4707704879474135,-0.329698975976744,24887.0,-0.6657584689695057,0,1,1.1640135221007732,1,other,0,1,0,0
1424,Rent,0.5771234851644815,10+ years,-0.11095342154390785,0.06643571058971146,-1.5784742374597232,0.4232746410624367,-0.3409788778582933,-0.619299130680278,0.0,debt consolidation,Short Term,0.9209586825105653,0.6133808095439336,31569.0,-0.5687951246498719,0,0,1.1640135221007732,0,other,0,1,0,0
1425,Rent,1.7564317165835115,10+ years,-0.11095342154390785,1.2488463167188895,0.003945949914047066,2.484769152818453,-0.3409788778582933,-0.6241367016904247,0.0,debt consolidation,Long Term,1.398049641847404,-1.2993932326600515,0.0,-0.6318212984576339,1,1,1.1640135221007732,0,other,0,1,0,0
1426,Home Mortgage,-0.45039866052053557,5 years,-0.11095342154390785,2.194774801622232,1.6368689092252775,0.8658999237407831,-0.3409788778582933,-0.6251697151562058,0.0,debt consolidation,Short Term,-0.31071722055732615,0.7149553618250849,20439.0,-0.5348579541380001,0,0,-0.14093437263103534,1,other,0,1,0,0
1427,Home Mortgage,0.02928274369009868,10+ years,-0.11095342154390785,-0.879492774313631,1.2328467337255913,-1.4184330849683504,-0.3409788778582933,1.6510086794628656,0.0,other,Short Term,2.475512045044467,-1.3058495459610524,14805.0,1.801924722750976,0,0,1.1640135221007732,1,other,0,1,0,0
1428,Rent,-0.3430845869904373,10+ years,-0.11095342154390785,1.012364195493054,-0.09705959396087466,-0.8311058282342849,1.6647792271904904,-0.6366699011118948,1.0,debt consolidation,Long Term,-0.1711799688440435,-0.5700808344759912,14858.0,1.5830806625523466,1,1,1.1640135221007732,0,other,0,1,0,0
1429,Rent,-0.8995951527696806,3 years,-0.11095342154390785,-0.879492774313631,-0.6525900852729429,-0.8742748266454594,-0.3409788778582933,-0.5964192502669831,0.0,other,Short Term,0.6697690505833372,-1.2663670787952892,5690.0,-0.46213544589827477,0,0,-0.6629135305237588,0,other,0,1,0,0
1430,Own Home,-1.2449601647877675,< 1 year,-0.11095342154390785,-0.4065285318619598,-0.2317336524607701,-0.32026208414917806,-0.3409788778582933,-0.5964192502669831,0.0,debt consolidation,Short Term,-0.8916708591629512,-0.3654694163149568,9314.0,-0.5736432918658536,0,0,-1.445882267362844,0,other,0,1,0,0
1431,Home Mortgage,-0.3590437975232868,2 years,-0.11095342154390785,1.9582926803963965,0.05444872185150733,2.277888562494503,-0.3409788778582933,1.6635578128880137,0.0,debt consolidation,Short Term,-0.05139920503514957,2.938459431527761,30116.0,-0.4912244491941649,0,0,-0.9239031094701204,1,other,0,1,0,0
1432,Home Mortgage,-0.12202634191291316,9 years,-0.11095342154390785,0.5393999530413827,-0.5010817694605606,-0.6555688553134411,-0.3409788778582933,1.8207278118969847,0.0,debt consolidation,Short Term,-0.7079919687604344,-0.5001147530597386,13240.0,-0.5736432918658536,0,0,0.9030239431544116,1,other,0,1,0,0
1433,Rent,-0.16668956986339048,2 years,-0.11095342154390785,-0.17004641063612416,-0.7535956291478644,-0.10181042208615043,-0.3409788778582933,-0.6173274402351753,0.0,debt consolidation,Short Term,-0.27842947461072515,-0.20630220537605423,16140.0,-0.4912244491941649,1,0,-0.9239031094701204,0,other,0,1,0,0
1434,Rent,-0.45977525936189545,10+ years,-0.11095342154390785,-0.4065285318619598,-0.8882696876477595,1.8817382987242104,-0.3409788778582933,-0.6159240212804568,0.0,debt consolidation,Long Term,-1.3141666908266167,1.987280678383337,15759.0,-0.6221249640256705,0,1,1.1640135221007732,0,other,0,1,0,0
1435,Rent,0.05008208661604698,< 1 year,-0.11095342154390785,0.30291783181554705,-1.4438001789598278,-0.8699515690726172,-0.3409788778582933,-0.6079194362226721,0.0,debt consolidation,Short Term,1.3227491993775338,-0.7109128826000237,8013.0,-0.5736432918658536,1,0,-1.445882267362844,0,other,0,1,0,0
1436,Rent,1.3376570742196021,1 year,-0.11095342154390785,0.06643571058971146,-0.43374474021061293,2.6908868153354306,1.6647792271904904,-0.606289054138576,1.0,debt consolidation,Long Term,2.6264516126339967,-1.2985601802205244,24076.0,0.943143741961496,1,1,-1.1848926884164823,0,other,0,1,0,0
1437,Home Mortgage,0.7358947378713726,10+ years,-0.11095342154390785,-0.17004641063612416,0.6604819851010365,0.015680460187561755,-0.3409788778582933,-0.6405032964304579,0.0,debt consolidation,Short Term,0.8093063022966198,0.3179934626000763,23473.0,1.8725692156397102,0,0,1.1640135221007732,1,other,0,1,0,0
1438,Home Mortgage,0.6718633084382666,10+ years,-0.11095342154390785,1.2488463167188895,-0.8714354303352726,-0.025326909437191687,-0.3409788778582933,-0.6328365057933318,0.0,debt consolidation,Short Term,0.42727227333404016,0.42935426742658767,26753.0,2.1989787182661047,0,0,1.1640135221007732,1,other,0,1,0,0
1439,Rent,1.210828479512385,4 years,-0.11095342154390785,-0.879492774313631,1.6705374238502513,-0.896399733047652,1.6647792271904904,-0.6079194362226721,1.0,debt consolidation,Short Term,0.017353372872123202,-0.7470207799225592,14731.0,-0.4475909442503297,0,0,-0.4019239515773971,0,other,0,1,0,0
1440,Own Home,-0.47058775670715935,2 years,-0.11095342154390785,-0.4065285318619598,-1.4438001789598278,-0.3025875899543231,-0.3409788778582933,-0.6155862268597982,0.0,debt consolidation,Short Term,0.39769398858575533,-0.22598719612821533,11145.0,2.073327382677883,0,0,-0.9239031094701204,0,other,0,1,0,0
1441,Home Mortgage,-0.6011896786224041,5 years,-0.11095342154390785,-1.1159748955394666,-0.8377669157102989,-0.9382336077966252,1.6647792271904904,-0.6213363198376427,0.0,debt consolidation,Short Term,-0.7223295342681907,-1.0705295422266465,10931.0,-0.42335010817042124,0,0,-0.14093437263103534,1,other,0,1,0,0
1442,Rent,2.314549842720453,2 years,-0.11095342154390785,-0.17004641063612416,1.8052114823501468,0.11486107509394217,-0.3409788778582933,-0.621801686964515,0.0,debt consolidation,Short Term,-1.3141920634056425,0.8102307170655445,34479.0,-0.4524391114663114,0,0,-0.9239031094701204,0,other,0,1,0,0
1443,Home Mortgage,1.081010425349558,10+ years,-0.11095342154390785,-0.879492774313631,-0.4842475121480738,-0.8337760755586875,-0.3409788778582933,0.7734281423553341,0.0,debt consolidation,Short Term,-1.3138081010933127,-0.5031518659186435,23687.0,-0.5445542885699635,0,0,1.1640135221007732,1,other,0,1,0,0
1444,Home Mortgage,-0.5992760870221266,2 years,-0.11095342154390785,0.06643571058971146,-0.5179160267730475,0.15040079543539517,-0.3409788778582933,-0.6040860409041091,0.0,home improvements,Short Term,0.8000489765357063,-0.85343221564567,14668.0,-0.5445542885699635,0,0,-0.9239031094701204,1,other,0,1,0,0
1445,Home Mortgage,-1.2555997340853104,Unknown,-0.11095342154390785,-0.4065285318619598,1.8557142542876075,-0.5945346307556685,1.6647792271904904,-0.6366699011118948,1.0,debt consolidation,Short Term,-1.0620282320070804,-0.2708689750431426,6206.0,-0.5154652852740734,1,0,-1.7068718463092056,1,other,0,1,0,0
1446,Home Mortgage,0.12811835207536423,10+ years,-0.11095342154390785,1.012364195493054,-0.2654021670857438,0.05230099492222529,-0.3409788778582933,1.799049092565948,0.0,home improvements,Long Term,-0.0681075490914326,-0.20517734876164503,22186.0,-0.6512139673215607,1,1,1.1640135221007732,1,other,0,1,0,0
1447,Home Mortgage,-0.9602177346664724,4 years,-0.11095342154390785,1.012364195493054,-1.2586233485224718,0.015298996284075677,-0.3409788778582933,-0.6161927479043794,0.0,debt consolidation,Short Term,-0.4079191410469187,0.7488135459188019,10905.0,-0.5397061213539818,0,0,-0.4019239515773971,1,other,0,1,0,0
1448,Rent,-0.4798679711648094,5 years,-0.11095342154390785,-0.6430106530877954,-1.2586233485224718,-0.10384489623807619,-0.3409788778582933,-0.6168177213432244,0.0,other,Short Term,0.30342731772767195,0.4339661795456654,18408.0,-0.46213544589827477,0,0,-0.14093437263103534,0,other,0,1,0,0
1449,Rent,0.22502263071341785,3 years,-0.11095342154390785,0.5393999530413827,-0.602087313335482,-0.6865310088130612,-0.3409788778582933,-0.6177197328682092,0.0,other,Long Term,-0.0858319410970842,-0.12744975670596895,15896.0,-0.7433291444252128,0,1,-0.6629135305237588,0,other,0,1,0,0
1450,Rent,0.04753975679048975,6 years,-0.11095342154390785,-0.17004641063612416,1.165509704475644,0.06749597374442075,-0.3409788778582933,-0.6385865987711764,0.0,debt consolidation,Short Term,0.795533207871846,-0.4488212914426789,15056.0,1.8917461828236015,0,0,0.12005520631532639,0,other,0,1,0,0
1451,Home Mortgage,0.2972033058758859,10+ years,-0.11095342154390785,-0.6430106530877954,0.23962555228886362,1.1563211089281842,-0.3409788778582933,-0.6181162528403051,0.0,debt consolidation,Short Term,0.6453838997984916,2.0924547718305977,24889.0,-0.4039574393064945,0,0,1.1640135221007732,1,other,0,1,0,0
1452,Home Mortgage,-0.8216354309743744,1 year,-0.11095342154390785,1.4853284379447251,-0.6189215706479689,0.16635870206456277,-0.3409788778582933,-0.6171873717973149,0.0,debt consolidation,Short Term,-0.26838188933363605,-0.03566145697017779,10398.0,0.1010133609162223,1,0,-1.1848926884164823,1,other,0,1,0,0
1453,Rent,0.5074304790823743,10+ years,-0.11095342154390785,-0.879492774313631,-0.31590493902320466,-0.5882404763481482,-0.3409788778582933,-0.6385865987711764,0.0,debt consolidation,Short Term,1.21459653987808,-0.004502928751042811,6503.0,-0.6124286295937071,0,0,1.1640135221007732,0,other,0,1,0,0
1454,Rent,-0.9115003505359585,3 years,-0.11095342154390785,-0.4065285318619598,-0.28223642439823066,-0.7300814711277218,1.6647792271904904,-0.6022275489910738,1.0,other,Short Term,-0.5440695662623062,-0.4253117882015265,5364.0,1.4130752339758577,0,0,-0.6629135305237588,0,other,0,1,0,0
1455,Home Mortgage,0.18713351702792297,1 year,-0.11095342154390785,0.06643571058971146,0.8624930728508793,-0.2051871399308777,-0.3409788778582933,-0.6405032964304579,0.0,debt consolidation,Long Term,0.0898314599270807,0.39425874105702047,23570.0,-1.179664193863565,1,1,-1.1848926884164823,1,other,0,1,0,0
1456,Rent,-0.1763340715287892,5 years,-0.11095342154390785,-1.3524570167653023,-0.7030928572104035,0.740271144859368,-0.3409788778582933,-0.6163537200868957,0.0,debt consolidation,Short Term,0.39498452738743917,1.8337377505164805,19972.0,-0.6415176328895973,0,0,-0.14093437263103534,0,other,0,1,0,0
1457,Rent,-0.9710869349560488,7 years,-0.11095342154390785,-0.17004641063612416,-0.972440974210194,-0.5622373535938472,-0.3409788778582933,-0.6168314219038968,0.0,debt consolidation,Short Term,-1.3136564769808026,-0.2045024347929995,14187.0,-0.47667994754621984,0,0,0.3810447852616881,0,other,0,1,0,0
